,0,1
toni braxton>>another sad love song,12.795411,-40.28661
yeah yeah yeahs>>these paths,38.925423,-2.0731342
gold panda>>back home,20.89619,-43.239433
panda bear>>bros,-11.326364,-42.215977
ryan adams>>call me on your way back home,-15.389481,-41.92241
beck>>end of the day,-38.569454,-27.431074
queens of the stone age>>everybody knows that youre insane,-40.68886,-29.675543
sufjan stevens>>too much,41.627815,-5.439772
the tallest man on earth>>youre going back,37.89095,-29.497421
lady antebellum>>compass,-5.139184,-24.834099
bomba estéreo>>el alma y el cuerpo,-32.456646,-29.980915
funeral for a friend>>juneau,-45.567825,31.015162
norah jones>>all a dream,20.906008,-49.07732
trampled by turtles>>victory,42.734688,-13.424681
suicide>>cheree,-21.09952,-37.6453
isaac hayes>>walk on by,50.08054,-18.607847
laura marling>>goodbye england covered in snow,-45.058937,-8.066187
anna calvi>>blackout,-0.64424276,-42.935097
elbow>>jesus is a rochdale girl,37.63222,-32.356922
franz ferdinand>>katherine kiss me,-43.589935,29.106188
beck>>lord only knows,-24.755232,35.487553
the clash>>lovers rock,-36.886707,48.186882
animal collective>>no more runnin,-9.180609,44.968586
franz ferdinand>>send him away,27.462975,43.55826
yeah yeah yeahs>>tick,40.856842,-5.7583356
lcd soundsystem>>too much love,41.526245,-3.7019024
gorillaz>>double bass,-38.096138,-44.530785
salem>>king night,-27.60439,24.542032
panda bear>>slow motion,29.715143,30.331667
the war on drugs>>the animator,40.38844,11.548886
beastie boys>>the larry routine,55.103752,9.094937
elbow>>the take off and landing of everything,35.464367,4.8177247
pj harvey>>we float,43.32344,-16.568037
j dilla>>wont do,32.70344,-25.494396
sia>>salted wound - from the fifty shades of grey soundtrack,16.726572,30.191397
eric clapton>>promises,4.372605,60.38955
chambao>>ahí estás tú,10.001774,-43.72442
jimmy soul>>if you wanna be happy,-51.295956,21.209621
foreigner>>cold as ice,-24.002481,-52.26621
robbie williams>>kids,-43.525387,33.72421
refused>>liberation frequency,-24.126146,36.564888
extremoduro>>salir - version 2004,34.547832,45.00379
elvis presley>>a big hunk o love,11.947705,-59.87243
queen>>thank god its christmas,5.6966763,-74.465805
loquillo y los trogloditas>>la mataré,-36.47684,34.982243
rosendo>>flojos de pantalon,-32.77548,-36.909943
coldplay>>viva la vida - live,28.706398,-10.692112
paul simon>>loves me like a rock,-36.626236,46.531845
nitty gritty dirt band>>fishin in the dark,-45.92626,-20.23664
armin van buuren>>forever is ours,-16.303652,13.223318
the kooks>>f**k the world off,-38.11153,-25.851383
john legend>>slow dance,27.04736,22.997133
robin thicke>>feel good,-24.583433,-10.932205
burial>>loner,-18.877998,33.878498
fall out boy>>headfirst slide into cooperstown on a bad bet,-51.661312,-6.421492
sanna nielsen>>undo,22.905603,-5.8378863
regina spektor>>field below,-39.68495,-22.04732
fanfarlo>>the walls are coming down,43.971985,2.0679302
sufjan stevens>>hark! the herald angels sing!,-3.5843787,-74.27762
sufjan stevens>>the winter solstice,6.6668644,-74.944046
sufjan stevens>>were goin to the country!,7.305669,-74.60607
stephen malkmus & the jicks>>lariat,-26.125416,20.782434
louis armstrong>>cool yule,-5.6906257,-73.10778
the jayhawks>>save it for a rainy day,27.168423,42.74058
gary clark jr.>>next door neighbor blues,-4.374328,44.382236
phil wickham>>this is amazing grace,9.288687,-9.072117
steve miller band>>rockn me,29.2933,51.309395
taking back sunday>>head club,-52.086063,-6.0918117
taking back sunday>>the blue channel,57.010914,12.344921
blue october>>hate me,-52.90677,-3.3585804
incubus>>black heart inertia,-2.5881076,-52.539722
duke ellington>>jeeps blues,-50.566284,23.023998
o.a.r.>>love and memories,-16.628725,23.60386
sufjan stevens>>lo! how a rose eer blooming,0.11685557,-74.76623
sufjan stevens>>o come o come emmanuel,1.6510768,-74.70497
la oreja de van gogh>>geografía,-31.110376,-36.68475
estopa>>poquito a poco,4.8923383,29.752934
antony & the johnsons>>cripple and the starfish,-26.105442,-34.015438
tyler  the creator>>partyisntover/campfire/bimmer,10.320661,33.63436
avey tares slasher flicks>>little fang,-17.468285,32.489223
christina aguilera>>reflection,9.851121,25.218279
james morrison>>slave to the music,22.846731,21.410873
jedi mind tricks>>blood in blood out,4.334509,-34.362476
aerosmith>>come together,-23.903503,-52.124863
the roots>>possibility 2nd movement,9.21367,33.588524
madonna>>deeper and deeper,-42.259007,-39.955196
earth  wind & fire>>sing a song,48.11026,36.928734
the glitch mob>>starve the ego  feed the soul,30.082008,17.168137
vetusta morla>>tour de francia,29.907,-9.123016
vashti bunyan>>train song,41.298286,-5.537881
stevie wonder>>heaven help us all,-57.85101,-0.7722493
noddy holder>>merry xmas everybody,0.9142958,-74.39121
queen>>39,9.523875,-53.039303
bruce springsteen>>rocky ground,28.35679,52.064434
saves the day>>freakish,-42.205006,-17.662525
positive k>>i got a man,-21.671345,6.0605164
nate dogg>>regulate,12.1117,26.785109
warren g>>this d.j.,23.538185,1.4223421
joseph williams>>can you feel the love tonight,5.0352616,-41.22635
toto>>stop loving you,48.053505,32.895294
apparat>>black water,-1.0719904,-41.852654
apparat>>song of los,30.320412,28.495468
grouplove>>close your eyes and count to ten,-17.470186,-37.49314
goldfrapp>>jo,-34.192165,15.457837
charlotte gainsbourg>>heaven can wait,-46.932644,-3.3220098
beach fossils>>daydream,-23.471119,-30.122894
romeo void>>never say never,-6.7651334,61.237465
the black keys>>no trust,-4.931183,49.27405
dan black>>symphonies,36.40862,14.296646
cole swindell>>hope you get lonely tonight,-26.400167,4.534101
lucius>>go home,-31.731977,-10.282228
hammock>>i can almost see you,-43.202244,11.83786
camaron de la isla>>volando voy,26.661583,-8.85617
jimi hendrix>>burning of the midnight lamp,-21.016462,-55.80366
michael bublé>>something stupid - feat. reese witherspoon,26.688385,19.88758
ludacris>>whats your fantasy,20.948425,-16.074358
my morning jacket>>dondante,-37.794647,-28.154398
otis redding>>cigarettes and coffee,-22.02397,-50.96223
eels>>last stop: this town,-30.981573,31.741802
freddie mercury>>living on my own,-33.128242,38.24387
giacomo puccini>>nessun dorma - tourandot,-12.079854,55.615322
cream>>tales of brave ulysses,56.724636,16.718874
black rebel motorcycle club>>stop,41.62726,28.999521
norah jones>>the long way home,53.737507,10.152475
javiera mena>>espada,-27.915232,-24.959293
justin townes earle>>harlem river blues,-46.97945,-2.3451943
wilco>>on and on and on,-3.493615,50.243565
she & him>>if you cant sleep,-41.355213,13.348393
she & him>>this is not a test,45.921238,0.6332237
r.e.m.>>strange currencies,49.446957,30.50293
radiohead>>killer cars,-44.7078,42.95517
gang gang dance>>glass jar,-38.123287,-11.694406
etta james>>somethings got a hold on me - single version,45.918335,36.589985
justin timberlake>>lets take a ride,-15.326633,17.908394
david bowie>>song for bob dylan,46.125668,34.169758
michael bublé>>youre nobody till somebody loves you,25.75096,-18.522154
röyksopp>>what else is there  - trentemoller remix,37.785877,-14.605438
miles davis>>flamenco sketches - studio sequence 1,-57.919044,-20.368631
hootie & the blowfish>>let her cry,-38.807938,37.263885
leonard bernstein>>adagio for strings,9.114075,-49.05824
björk>>like someone in love,-30.453945,30.372343
wilco>>i must be high,-45.904816,10.0487
everclear>>i will buy you a new life,-49.655605,17.56754
rage against the machine>>mic check,-24.074844,52.28808
girl talk>>play your part pt. 2,8.341425,42.892906
the script>>dead man walking,-13.374279,-21.15003
van halen>>ill wait,-59.531155,17.958307
james brown>>sex machine,30.965816,49.786915
tube & berger>>come on now set it off - radio edit,0.39734972,-25.500574
alicia keys>>put it in a love song,5.1579185,24.706562
duran duran>>new moon on monday,-4.511863,63.218906
kraftwerk>>trans europe express - 2009 remastered version,53.34531,-5.3730836
fito paez>>mariposa tecknicolor,-29.266819,41.418728
colbie caillat>>bubbly - acoustic version,-2.2911434,-29.503513
w.a.s.p.>>animal fuck like a beast,7.865866,-59.116833
the black keys>>the desperate man,45.31829,10.218049
nightwish>>bye bye beautiful,-14.113919,-52.963825
ella baila sola>>amores de barra,9.69226,-43.960293
leonard cohen>>the future,57.43976,15.89331
knaan>>is anybody out there,-20.20794,14.03839
king charles>>love lust,-19.982803,33.488033
blackstreet>>dont leave me,-9.139478,-14.880652
afrojack>>i just wanna f. feat. timbaland & dev,-24.217197,3.1426983
newsboys>>gods not dead like a lion,-0.58755475,0.63492906
lemaitre>>cut to black,-13.319512,-26.486675
good charlotte>>like its her birthday,-18.47521,23.048502
gareth emery>>concrete angel - radio edit,-8.951576,-23.538853
oscar dleón>>lloraras,-13.40104,24.494633
manchester orchestra>>cope,-12.242864,-28.571835
la roux>>the feeling,34.91844,5.9299145
boards of canada>>new seeds,-1.8496065,39.218777
boards of canada>>sick times,26.125631,33.152485
boards of canada>>sundown,35.874622,18.038881
danny brown>>torture,33.66828,-6.273825
jackson 5>>dancing machine,-43.441235,-40.810703
bob dylan>>chimes of freedom,-22.354408,-51.82788
los auténticos decadentes>>la guitarra,-36.762848,35.24658
cut chemist>>the garden,39.484047,13.2236
ludovico einaudi>>experience,-31.201023,-27.287994
paul kalkbrenner>>plätscher,4.669095,42.233818
the smiths>>that joke isnt funny anymore - single version,58.521336,14.223429
mount kimbie>>before i move off,-1.0309215,-40.718918
pink floyd>>side 2  pt. 1: sum,44.28335,29.874063
seryn>>we will all be changed,38.895103,-18.66432
rush>>a passage to bangkok,13.978999,-57.544903
nicki minaj>>marilyn monroe,-9.274238,22.346977
modest mouse>>march into the sea,-18.470123,45.424004
colony house>>silhouettes,21.559483,31.218266
bleachers>>wild heart,31.413843,-20.5285
soda stereo>>en la ciudad de la furia - remasterizado 2007,-33.528934,-38.46935
ella fitzgerald>>manhattan,-32.576054,48.82511
baths>>worsening,33.63508,-22.364998
red fang>>prehistoric dog,7.8801713,57.402378
fanfarlo>>deconstruction,-24.434431,-30.631365
rage against the machine>>roll right,22.213991,52.026604
minnie riperton>>les fleurs,-40.748184,33.118122
stretch>>why did you do it,46.672,-25.51572
the doors>>love street - new stereo mix advanced resolution,-36.867126,48.174946
beirut>>cherbourg,-18.987171,-38.973198
porter robinson>>spitfire - kill the noise remix,22.512667,15.3859
doctor p>>tetris,29.230368,13.258179
train>>calling all angels,-2.5514467,-29.351517
hey champ>>cold dust girl,-9.741786,-27.893087
kacey musgraves>>silver lining,23.212965,20.0431
wildcat! wildcat!>>mr quiche,-11.679309,38.899376
the gourds>>gin and juice,-46.590137,-19.714853
fun.>>barlights,-1.4320439,-45.645676
paul mccartney>>band on the run,4.2348366,-52.6512
johann sebastian bach>>brandenburg concerto no.3 in g major - 1st movement,-18.16731,-52.391685
daft punk>>adagio for tron remixed by teddybears,21.455452,-45.333347
ratatat>>cherry,-19.10779,-36.02305
the prodigy>>thunder,52.579742,-3.655532
sting>>russians,29.738617,51.665516
the offspring>>have you ever,-53.616333,-4.1593704
taylor swift>>tell me why,23.296534,8.807152
train>>angel in blue jeans,11.516883,-34.87128
daddy yankee>>gasolina - dj buddah remix,-22.70728,-5.7408514
red hot chili peppers>>brendans death song,-14.251725,-52.488277
morphine>>buena,-13.119952,-50.134186
the heavy>>cant play dead,-12.589767,-42.491535
el perro del mar>>change of heart,-13.717078,-41.83559
seven lions>>days to come,-14.098945,-25.44305
sonic youth>>dirty boots,-37.61403,-42.115578
courtney barnett>>elevator operator,-25.161026,-21.321966
marina and the diamonds>>fear and loathing,-29.359423,-17.036274
them>>gloria,-52.038986,-15.93875
bears den>>isaac,-35.8702,15.974441
phoenix>>napoleon says,-8.924399,45.43309
austra>>painful like,5.6356997,40.673897
the sounds>>rock n roll,23.090649,43.067932
bruce springsteen>>sad eyes,29.227762,51.985764
red hot chili peppers>>save the population,29.104954,46.39274
marina and the diamonds>>sex yeah,20.979893,30.725298
red hot chili peppers>>she looks to me,36.75564,41.466053
joy division>>shes lost control - 2007 remastered version,38.454544,40.056366
dawes>>that western skyline,44.246037,11.8523855
liars>>the other side of mt. heart attack,40.489815,4.7905993
cursive>>the recluse,45.15711,2.6827247
kato>>turn the lights off - radio edit,25.039333,-4.457948
wintersleep>>weighty ghost,40.73173,-17.272337
the horrors>>you said,36.2585,-27.619547
rod stewart>>you wear it well,47.181976,-28.68637
tegan and sara>>you wouldnt like me,38.33516,-28.724106
enrique iglesias>>heart attack,-24.72998,0.5156359
leiva>>palomas,5.2985463,26.287947
leiva>>polvora,5.3421564,26.314594
paloma faith>>picking up the pieces,5.1472483,43.7333
ben loncle soul>>seven nation army,22.516384,24.058289
hans zimmer & james newton howard>>like a dog chasing cars,-35.309223,28.920689
alejandro sanz>>no me compares,-0.58747184,29.906988
sting>>why should i cry for you,49.321228,-27.88002
julee cruise>>falling,-47.48425,-21.94544
vanessa paradis>>joe le taxi,-42.49037,32.01967
dropkick murphys>>the boys are back,49.440666,14.82242
dropkick murphys>>workers song,43.81025,-30.01699
take that>>greatest day,-26.005405,-4.4188333
zero 7>>red dust,15.473412,45.760624
kasabian>>swarfiga,45.66773,17.243416
explosions in the sky>>a poor mans memory,18.937937,-49.094517
explosions in the sky>>magic hours,-22.281006,34.43671
the pipettes>>pull shapes,5.2665052,45.985485
eels>>christmas is going to the dogs,-5.9245443,-72.71451
kartellen>>mina områden,-9.989769,22.42238
jason mraz>>the world as i see it,31.62641,-1.2343284
pearl jam>>better man - guitar / organ only,-3.4466758,-54.05207
izal>>la mujer de verde,-32.042274,37.505615
izal>>prueba y error,4.9519153,33.30125
second>>rodamos,20.898634,27.416079
hurts>>blood  tears & gold,0.11419413,-45.76753
noel gallaghers high flying birds>>soldier boys and jesus freaks,40.359947,30.276068
supersubmarina>>santacruz,21.023956,27.373806
whitesnake>>still of the night,48.34037,32.502605
def leppard>>animal,9.660841,-54.138054
céline dion>>the power of love - radio edit,28.256397,1.0196282
jackie wilson>>lonely teardrops,-36.945663,43.84325
bingo players>>knock you out,-15.323529,12.798707
maxwell>>this womans work - live from mtv unplugged,29.724104,-1.4199898
wire>>outdoor miner - 2006 remastered version,1.3646444,49.900497
the jezabels>>a little piece,18.895597,-47.386097
maxi priest>>close to you,-21.865751,-49.087814
wiley>>heatwave - feat. ms d,-25.364782,-0.9139634
sub focus>>rock it,14.249704,28.27851
within temptation>>angels,11.571292,-47.631496
jack johnson>>cookie jar,-21.967772,-39.784138
adele>>crazy for you live at hotel cafe,-19.796583,-43.417946
jack johnson>>cupid,-22.280548,-39.765427
adele>>daydreamer live at hotel cafe,-19.876945,-43.415733
guns n roses>>dust n bones,-45.538128,-36.052048
b.o.b>>ghost in the machine,-23.32236,-8.884427
rihanna>>love without tragedy / mother mary,-9.020626,15.561746
fall out boy>>shes my winona,38.071613,34.440895
michael jackson>>ben,2.0910838,-58.05553
teena marie>>lovergirl,-33.533157,46.835556
journey>>girl cant help it,-48.05679,-26.197756
dr. hook>>when youre in love with a beautiful woman,50.721992,-26.605282
motorcycle>>as the rush comes - radio edit,9.1148615,-38.266285
quadron>>slippin,28.205536,28.040873
j. cole>>aint that some shit interlude,21.11678,-37.070625
lifehouse>>from where you are,-45.90904,-20.026165
boys like girls>>thunder,28.75142,-1.9229445
iron maiden>>fear of the dark,-48.844067,-26.820827
the hives>>try it again,52.305805,-11.41426
m. ward>>clean slate,-18.417547,-38.6952
led zeppelin>>for your life,-54.01599,-14.532126
led zeppelin>>south bound saurez,49.68193,32.193027
the weeknd>>tears in the rain,33.678223,9.735683
